history_id,parent_resampled_history_id,selected_position_row_index,common_event_id,source_event_id,source_name,production_tag,source_volume,resolved_static_material,nuclide,isotope_Z,isotope_A,za,exc_keV,x_cm,y_cm,z_cm,time_s,history_weight,event_weight_Bq,sampling_probability,selection_u64,A,Z,event_id,isomer,original_activity_weight_Bq,resampled_history_id
498,498,3704,3704,9829,phase3_cu64_common_parent_000000498,n,ColdPlate_MXC_50mK_SD_anchor,Copper,Cu-64,29,64,29064,0,3.468622,-4.2888,-3.390512,0.0,1.0,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9861951065883317637,64,29,3704,0,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,498
499,499,1669,1669,6366,phase3_cu64_common_parent_000000499,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,17.86034,-3.04205,10.04181,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4441983200088271937,64,29,1669,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,499
500,500,1967,1967,6664,phase3_cu64_common_parent_000000500,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,15.47853,-4.421996,13.1446,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5236828530439575759,64,29,1967,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,500
501,501,1032,1032,5729,phase3_cu64_common_parent_000000501,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,15.19314,-0.5266923,13.49904,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2746842870903748454,64,29,1032,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,501
502,502,1780,1780,6477,phase3_cu64_common_parent_000000502,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,9.863898,-0.5633438,18.51485,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4738701979613837185,64,29,1780,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,502
503,503,1486,1486,6183,phase3_cu64_common_parent_000000503,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,7.534369,2.004697,20.88636,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3954864459608700152,64,29,1486,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,503
504,504,2601,2601,7298,phase3_cu64_common_parent_000000504,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,14.97255,-6.989723,13.2077,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6923914366683197560,64,29,2601,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,504
505,505,2576,2576,7273,phase3_cu64_common_parent_000000505,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,20.19245,4.7988,8.320063,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6858474691301695674,64,29,2576,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,505
506,506,4279,4279,10618,phase3_cu64_common_parent_000000506,n,ColdPlate_Still_0p7K,Copper,Cu-64,29,64,29064,0,8.232865,5.976392,7.285874,0.0,1.0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11394431043011022355,64,29,4279,0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,506
507,507,6557,6557,235394,phase3_cu64_common_parent_000000507,n,DR_Continuous_HEX_CuNi_MXC_to_CP,CuNi,Cu-64,29,64,29064,0,0.5939445,5.433076,0.1867228,0.0,1.0,0.00067878017572817528276285253296875,0.00014436280272258657460993552082309538139360649989937599488740563567290736770715530,17459952623336796614,64,29,6557,0,0.00067878017572817528276285253296875,507
508,508,6846,6846,236768,phase3_cu64_common_parent_000000508,n,DR_Still_Pot_Cu,Copper,Cu-64,29,64,29064,0,6.238485,2.178721,8.013137,0.0,1.0,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,0.00014436280272258657460993552082866203112057670630325027884647937389917761380181172,18229650972649812538,64,29,6846,0,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,508
509,509,5688,5688,234089,phase3_cu64_common_parent_000000509,n,Cu_50mK_StillLike_Can_side_wall_below_side_port,Copper,Cu-64,29,64,29064,0,-4.550305,-7.346358,-7.023761,0.0,1.0,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,15144813395365640165,64,29,5688,0,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,509
510,510,6274,6274,234906,phase3_cu64_common_parent_000000510,n,DR_Capillary_CuNi_4K_60K,CuNi,Cu-64,29,64,29064,0,21.93936,10.29149,17.60769,0.0,1.0,0.00067878017572817528276285253298387096774193548387096774193548387096774193548387097,0.00014436280272258657460993552082631130513616700037316846978458313253676437204922954,16706676981147021179,64,29,6274,0,0.00067878017572817528276285253298387096774193548387096774193548387096774193548387097,510
511,511,4659,4659,10998,phase3_cu64_common_parent_000000511,n,ColdPlate_Still_0p7K,Copper,Cu-64,29,64,29064,0,5.87956,-4.388827,9.286267,0.0,1.0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12404758221323491564,64,29,4659,0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,511
512,512,4565,4565,10904,phase3_cu64_common_parent_000000512,n,ColdPlate_Still_0p7K,Copper,Cu-64,29,64,29064,0,2.742673,4.058864,12.60216,0.0,1.0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12155170109137468817,64,29,4565,0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,512
513,513,2050,2050,6747,phase3_cu64_common_parent_000000513,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,14.66361,5.909867,13.72194,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5457881142899147273,64,29,2050,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,513
514,514,3208,3208,9106,phase3_cu64_common_parent_000000514,n,ColdPlate_CP_100mK_intercept,Copper,Cu-64,29,64,29064,0,2.291614,1.818345,4.524151,0.0,1.0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8540763677957779539,64,29,3208,0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,514
515,515,611,611,5308,phase3_cu64_common_parent_000000515,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,10.84992,4.924427,17.04452,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1627043978230125552,64,29,611,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,515
516,516,2841,2841,8739,phase3_cu64_common_parent_000000516,n,ColdPlate_CP_100mK_intercept,Copper,Cu-64,29,64,29064,0,-1.496115,1.641944,8.858771,0.0,1.0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7565514195943616928,64,29,2841,0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,516
517,517,5264,5264,11603,phase3_cu64_common_parent_000000517,n,ColdPlate_Still_0p7K,Copper,Cu-64,29,64,29064,0,13.84395,1.660937,2.056496,0.0,1.0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,14017968508249190601,64,29,5264,0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,517
518,518,5159,5159,11498,phase3_cu64_common_parent_000000518,n,ColdPlate_Still_0p7K,Copper,Cu-64,29,64,29064,0,9.71194,-5.131452,5.882338,0.0,1.0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13737029061476421088,64,29,5159,0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,518
519,519,6012,6012,234527,phase3_cu64_common_parent_000000519,n,Cu_SubstrateSupport_OpenRing_L5_ZP_panel,Copper,Cu-64,29,64,29064,0,-0.9297558,-1.643098,-3.779151,0.0,1.0,0.000678780175728175282762852533,0.00014436280272258657460993552082974162379489820087854710967490579585821184334744206,16008324768657233542,64,29,6012,0,0.000678780175728175282762852533,519
520,520,2432,2432,7129,phase3_cu64_common_parent_000000520,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,17.88343,4.339481,10.45298,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6476318303601550002,64,29,2432,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,520
521,521,523,523,5220,phase3_cu64_common_parent_000000521,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,17.77503,6.489541,10.13922,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1390553397245676695,64,29,523,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,521
522,522,221,221,4918,phase3_cu64_common_parent_000000522,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,15.90711,-8.102433,12.67775,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,587272987951865205,64,29,221,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,522
523,523,556,556,5253,phase3_cu64_common_parent_000000523,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,14.519,-5.939364,13.51077,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1479998996355343470,64,29,556,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,523
524,524,5214,5214,11553,phase3_cu64_common_parent_000000524,n,ColdPlate_Still_0p7K,Copper,Cu-64,29,64,29064,0,6.313355,-3.214433,9.487541,0.0,1.0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13884846219570666990,64,29,5214,0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,524
525,525,83,83,4780,phase3_cu64_common_parent_000000525,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,20.05779,3.23927,8.472701,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,219391504940446309,64,29,83,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,525
526,526,6161,6161,234695,phase3_cu64_common_parent_000000526,n,DR_4K_Condenser_Cu,Copper,Cu-64,29,64,29064,0,13.14052,-1.395425,13.29339,0.0,1.0,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,16404725773390012611,64,29,6161,0,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,526
527,527,5397,5397,233705,phase3_cu64_common_parent_000000527,n,Cu_50mK_StillLike_Can_bottom_cap_2mm,Copper,Cu-64,29,64,29064,0,-6.409955,-1.256575,-7.549459,0.0,1.0,0.00067878017572817528276285253315508021390374331550802139037433155080213903743315508,0.00014436280272258657460993552086272404597884846028320376487704562822164795775485443,14369697770035757470,64,29,5397,0,0.00067878017572817528276285253315508021390374331550802139037433155080213903743315508,527
528,528,1177,1177,5874,phase3_cu64_common_parent_000000528,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,11.35206,5.440462,17.31995,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3132892975305302619,64,29,1177,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,528
529,529,122,122,4819,phase3_cu64_common_parent_000000529,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,13.58971,-1.468273,14.34043,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,323957730310382374,64,29,122,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,529
530,530,199,199,4896,phase3_cu64_common_parent_000000530,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,14.37935,4.200629,13.76932,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,527418386995440634,64,29,199,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,530
531,531,4288,4288,10627,phase3_cu64_common_parent_000000531,n,ColdPlate_Still_0p7K,Copper,Cu-64,29,64,29064,0,11.22749,1.130839,3.99507,0.0,1.0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11418090391496845587,64,29,4288,0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,531
532,532,6043,6043,234565,phase3_cu64_common_parent_000000532,n,Cu_SubstrateSupport_SolidDisk_L0_deepest,Copper,Cu-64,29,64,29064,0,-0.5434701,1.899697,-5.241772,0.0,1.0,0.00067878017572817528276285253272727272727272727272727272727272727272727272727272727,0.00014436280272258657460993552077173805374726153778759919880217712515010005594130306,16091249453777900427,64,29,6043,0,0.00067878017572817528276285253272727272727272727272727272727272727272727272727272727,532
533,533,4579,4579,10918,phase3_cu64_common_parent_000000533,n,ColdPlate_Still_0p7K,Copper,Cu-64,29,64,29064,0,10.9366,3.410499,4.821461,0.0,1.0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12191752661268914051,64,29,4579,0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,533
