resampled_history_id,selected_position_row_index,common_event_id,source_event_id,production_tag,Z,A,isomer,x_cm,y_cm,z_cm,source_volume,resolved_static_material,original_activity_weight_Bq,sampling_probability,selection_u64
893,5633,5633,233986,n,29,64,0,1.139954,-5.719155,-5.698246,Cu_50mK_StillLike_Can_side_wall_above_side_port,Copper,0.00067878017572817528276285253296703296703296703296703296703296703296703296703296703,0.00014436280272258657460993552082273020323968937347194901055842211038800052838626042,15000466261171445500
894,5159,5159,11498,n,29,64,0,9.71194,-5.131452,5.882338,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13736668548587484993
895,4989,4989,11328,n,29,64,0,13.79397,-0.5550042,1.387916,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13285725194865785843
896,2860,2860,8758,n,29,64,0,1.936929,-0.7097822,4.858179,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7614383982075292464
897,4175,4175,10514,n,29,64,0,13.32075,2.30797,1.850704,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11115476242839838269
898,6107,6107,234641,n,29,64,0,14.20768,-1.077386,13.25148,DR_4K_Condenser_Cu,Copper,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,16262700358922336613
899,3167,3167,9065,n,29,64,0,5.172373,5.454716,2.082628,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8432429062828716152
900,6496,6496,235280,n,29,64,0,7.331024,3.8532,2.210615,DR_Continuous_HEX_CuNi_CP_to_Still,CuNi,0.00067878017572817528276285253302083333333333333333333333333333333333333333333333333,0.00014436280272258657460993552083417245206242600153132785286657256931508149377429990,17297835069895917051
901,438,438,5135,n,29,64,0,8.92259,-5.354971,19.72355,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1165347299300766789
902,3766,3766,9891,n,29,64,0,0.2825647,4.921653,-0.2166849,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,10028266250670286567
903,5535,5535,233888,n,29,64,0,0.3376347,7.523103,-1.012619,Cu_50mK_StillLike_Can_side_wall_above_side_port,Copper,0.00067878017572817528276285253296703296703296703296703296703296703296703296703296703,0.00014436280272258657460993552082273020323968937347194901055842211038800052838626042,14737760965454545977
904,5042,5042,11381,n,29,64,0,3.695101,-2.953143,12.23836,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13426086698639216178
905,3281,3281,9179,n,29,64,0,6.313457,6.178865,0.8912316,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8734915351857600124
906,6421,6421,235144,n,29,64,0,14.20416,8.523672,9.072674,DR_Capillary_CuNi_Still_4K,CuNi,0.00067878017572817528276285253293103448275862068965517241379310344827586206896551724,0.00014436280272258657460993552081507405435756479182106602876456061475960886262405059,17098011089830523612
907,4512,4512,10851,n,29,64,0,3.406094,1.300813,12.06229,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12014707334248866970
908,6369,6369,235092,n,29,64,0,14.1616,7.453465,6.300999,DR_Capillary_CuNi_Still_4K,CuNi,0.00067878017572817528276285253293103448275862068965517241379310344827586206896551724,0.00014436280272258657460993552081507405435756479182106602876456061475960886262405059,16960717798520525343
909,5983,5983,234484,n,29,64,0,3.740684,1.206384,-5.916415,Cu_ColdFinger_Stem_YP_ZM_to_MXC,Copper,0.000678780175728175282762852533,0.00014436280272258657460993552082974162379489820087854710967490579585821184334744206,15932830658639512416
910,6523,6523,235307,n,29,64,0,4.047068,5.3086,5.827165,DR_Continuous_HEX_CuNi_CP_to_Still,CuNi,0.00067878017572817528276285253302083333333333333333333333333333333333333333333333333,0.00014436280272258657460993552083417245206242600153132785286657256931508149377429990,17368461232105723689
911,2167,2167,6864,n,29,64,0,11.99287,-6.74765,16.25592,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5769809883254838112
912,4223,4223,10562,n,29,64,0,3.664171,-5.743925,11.75872,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11243633596221816428
913,3901,3901,10026,n,29,64,0,1.533804,5.336437,-1.206096,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,10387091198407973984
914,5143,5143,11482,n,29,64,0,6.083376,-3.622249,9.32734,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13693388186288948527
915,3841,3841,9966,n,29,64,0,-0.9202907,4.347205,1.043695,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,10226366492760976218
916,3682,3682,9807,n,29,64,0,-2.589144,-2.481804,2.921819,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9804963452037733619
917,4086,4086,10425,n,29,64,0,5.101562,3.399894,10.52526,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,10878955044399925843
918,3314,3314,9212,n,29,64,0,0.4072692,5.631458,6.984747,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8823253631393901183
919,2129,2129,6826,n,29,64,0,9.415412,-4.808297,18.60448,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5667795307527470078
920,1932,1932,6629,n,29,64,0,16.25449,-7.663718,12.19033,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5144298758587771102
921,4500,4500,10839,n,29,64,0,7.22173,-5.555598,8.142081,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11981255611301449166
922,3189,3189,9087,n,29,64,0,4.806736,1.093916,2.523273,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8490023638548296981
923,2991,2991,8889,n,29,64,0,6.140771,5.913466,0.8183827,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7963623090694649334
924,5772,5772,234228,n,29,64,0,-0.1547056,6.609146,-5.024725,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Copper,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,0.00014436280272258657460993552076995607002844013492766224301499652082727020072145240,15368425870402485555
925,1702,1702,6399,n,29,64,0,13.07581,5.209131,15.28975,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4531619026157669416
926,2706,2706,7403,n,29,64,0,16.61393,9.588963,11.51567,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,7204947547155865738
927,6382,6382,235105,n,29,64,0,16.44449,7.349563,8.367976,DR_Capillary_CuNi_Still_4K,CuNi,0.00067878017572817528276285253293103448275862068965517241379310344827586206896551724,0.00014436280272258657460993552081507405435756479182106602876456061475960886262405059,16994447057936742296
928,6034,6034,234556,n,29,64,0,0.1122318,0.00428179,-4.841465,Cu_SubstrateSupport_SolidDisk_L0_deepest,Copper,0.00067878017572817528276285253272727272727272727272727272727272727272727272727272727,0.00014436280272258657460993552077173805374726153778759919880217712515010005594130306,16066246428494650852
929,1523,1523,6220,n,29,64,0,7.580025,-1.203553,21.10332,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4054505197490917516
930,2302,2302,6999,n,29,64,0,13.56769,9.770538,14.32695,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6128065785405836930
931,4180,4180,10519,n,29,64,0,3.073344,0.3605789,12.72566,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11129512130807644969
932,2033,2033,6730,n,29,64,0,18.05518,-4.447891,10.42272,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5413058293674797582
933,936,936,5633,n,29,64,0,19.43854,3.353243,8.453701,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2492386729299107460
934,6766,6766,236688,n,29,64,0,7.217643,-1.437576,7.379919,DR_Still_Pot_Cu,Copper,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,0.00014436280272258657460993552082866203112057670630325027884647937389917761380181172,18017647683365952072
935,2979,2979,8877,n,29,64,0,3.366974,-2.679422,3.864651,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7930659228452468139
936,1008,1008,5705,n,29,64,0,18.71594,0.1333819,9.771991,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2684006452135650451
937,57,57,4754,n,29,64,0,7.589593,2.966404,20.31058,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,150383474348105414
938,53,53,4750,n,29,64,0,19.12085,-0.160172,8.758401,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,139301375472075838
939,946,946,5643,n,29,64,0,11.91218,-5.94475,16.62144,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2516985805024084786
940,5673,5673,234074,n,29,64,0,-0.9197003,-4.483735,-9.536647,Cu_50mK_StillLike_Can_side_wall_below_side_port,Copper,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,15104685317655761745
941,2208,2208,6905,n,29,64,0,14.9719,-8.732823,13.50758,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5877965296948236346
942,1092,1092,5789,n,29,64,0,17.00871,2.938172,11.29829,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2906486347575869181
943,6806,6806,236728,n,29,64,0,6.227168,-0.5945415,7.478838,DR_Still_Pot_Cu,Copper,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,0.00014436280272258657460993552082866203112057670630325027884647937389917761380181172,18123703101809866945
